track_id,track_names,artist_ids,artist_names,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins,time_signature
5E9YnE354Ua2h05nu4lmcA,Graduation (with Juice WRLD),5CiGnKThu5ctn9pBxv7DGa,benny blanco,2021-03-26,66,0.728,0.643,0,-5.353,1,0.248,0.109,0.0,0.123,0.62,155.009,2.94,4
6Hj9jySrnFppAI0sEMCZpJ,Robbery,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,2019-03-08,85,0.685,0.692,2,-5.122,1,0.0457,0.328,0.0,0.153,0.578,159.966,4.0,5
41MCdlvXOl62B7Kv86Bb1v,Empty,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,2019-03-08,80,0.745,0.561,0,-4.869,1,0.0807,0.0758,0.0,0.133,0.449,77.557,4.14,4
4mUIe9gfsdtsVP2zFIl74x,Maze,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,2019-03-08,74,0.674,0.726,11,-3.813,0,0.141,0.126,1.56e-06,0.115,0.443,160.067,2.4,4
6eiztdXRkooWsBt2xToMWI,Make Believe,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,2019-03-08,73,0.465,0.84,0,-4.35,1,0.0722,0.125,0.0,0.138,0.672,83.981,2.37,4
2Jh3UqxnHJMyzMzku4uOtE,Feeling,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,2019-03-08,74,0.712,0.515,10,-6.004,0,0.0857,0.234,0.0,0.205,0.563,160.0,3.37,4
4AEzAEnbm9uRgbmTdeI63K,MIDDLE CHILD,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,67,0.75,0.567,0,-6.4,1,0.48,0.137,0.0,0.109,0.398,151.895,2.53,4
2qb0rlui2ZAmglOZ1oXdFd,Now or Never 2.0,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,44,0.752,0.678,8,-4.843,1,0.135,0.0354,0.0,0.157,0.265,75.478,3.59,4
310YHyec9UxRfn30XRje5J,Death Note,3EIX8WuD9ybB4ruz0MSilB,Lil Gnar,2019-09-20,62,0.762,0.709,11,-5.333,1,0.337,0.141,0.0,0.0798,0.537,174.041,2.79,4
1Qi2U9ipYm9gNS7M5fCqJB,I Need More,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,42,0.688,0.677,1,-6.351,0,0.095,0.191,0.0,0.109,0.426,149.936,2.99,4
74styyfb7QzIjIvxeyNylh,How It Feels,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,40,0.744,0.715,1,-3.355,0,0.0547,0.0302,0.0,0.32,0.291,110.079,3.27,4
3QWk9jUYrxkKmM6luMRARv,ME & U,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-03,32,0.654,0.487,10,-7.899,1,0.417,0.36,0.0,0.15,0.356,155.847,2.92,4
0AGKwYhuXJmnZtPbMdV1Lf,Choosin',21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,36,0.661,0.593,8,-5.428,0,0.108,0.166,0.000798,0.107,0.148,148.072,3.28,4
3dlF2OdiChtkFaW77NBAiW,Penny Proud,21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,36,0.713,0.722,0,-3.75,1,0.0932,0.0332,0.0,0.13,0.269,91.957,2.65,4
0bScrxcpjxkg9Md10zRjF7,Dreamin',21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,43,0.54,0.734,4,-3.553,0,0.292,0.0369,0.0,0.131,0.227,84.534,2.64,4
1X6xn7VChWG7fduFZT56WB,Go to Mars (feat. Tee Grizzley),21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,47,0.78,0.802,6,-3.45,1,0.241,0.0604,0.0,0.188,0.519,82.524,2.53,4
2onuiR30fndsiwnY4FR8wi,Fuck Up the City (feat. Quavo & Mally Mall),21WS9wngs9AqFckK7yYJPM,PnB Rock,2019-05-02,42,0.829,0.763,10,-3.738,0,0.0684,0.0816,0.0,0.101,0.374,131.06,3.6,4
29ZXwWOOLz9t5fa3eT3i7T,223's (feat. 9lokknine),1cNDP5yjU5vjeR8qMf4grg,YNW Melly,2019-11-22,70,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,2.94,4
4vZOoSFplBM0WqRrxnehgG,One Two,3Fdm9TFJQCLmC3AWMuGExi,Ugly God,2019-08-09,56,0.876,0.519,2,-7.317,1,0.11,0.0995,0.000101,0.104,0.156,75.483,1.91,4
65mFuYYe8FBwBelMCGfhOV,SwajjurKicks (feat. Lil Yachty),4uyIwcaJgV9ShErevnVlNp,10k.Caash,2019-06-14,48,0.838,0.404,10,-8.725,0,0.561,0.104,0.0,0.0337,0.752,140.224,1.72,4
5cLI6WtJtbiHOSCCpCXKmF,Hot Boyz,3Elp2e4JVkT08bnUbE1AZw,ZaeHD & CEO,2019-03-15,40,0.852,0.575,9,-8.542,0,0.499,0.0491,0.0,0.301,0.74,142.881,2.37,4
0LryXR2LHnGHSk4uBN5ZXp,Solar Swagg,0tGlbIg2AnyOpnGeWKa8an,MaxoTrill,2018-10-15,38,0.888,0.389,1,-11.35,1,0.663,0.185,0.0,0.329,0.523,134.89,2.13,4
1rcEtzR9Z07PvQBqUxhFcU,Dip (#thewoah),6lEhBhAv6HOopjXssi09cq,TisaKorean,2018-10-08,55,0.833,0.419,8,-8.927,1,0.63,0.0813,0.0,0.191,0.489,133.12,1.97,4
7fNn46W67PGykZ2ThsiGzU,Woah,0tGlbIg2AnyOpnGeWKa8an,MaxoTrill,2018-07-09,30,0.917,0.29,1,-11.81,1,0.78,0.292,7.67e-06,0.335,0.326,130.206,3.0,4
0wc23hbQfO6pHyc600wFJq,Aloha,4uyIwcaJgV9ShErevnVlNp,10k.Caash,2019-05-10,49,0.861,0.22,1,-13.626,1,0.745,0.416,0.0,0.15,0.551,129.817,1.46,4
6mBwzEADA0EfzISE52JqJW,Live A Lil,0mZbFsWo9tHccJsYkrIczQ,Good Gas,2018-09-28,47,0.944,0.538,11,-6.805,1,0.389,0.0809,0.0,0.213,0.507,124.962,4.13,4
2EiBH24mwLggNry5nHfZ54,No Reason,0qNV0pW4z1HXrbjozvfH5u,Yunggt3z,2017-05-19,34,0.795,0.648,0,-6.374,1,0.254,0.141,0.0,0.14,0.279,124.957,4.57,4
4QKmNtEulgeSINW047sYKK,Fuck It Up!,761TVEWipkW4DkdWHNZ9w9,Ocho Drippin,2018-08-31,49,0.96,0.579,0,-8.214,1,0.292,0.014,4.41e-06,0.0459,0.776,121.979,2.72,4
4YChplGpstRtliaHZ30HA7,"Patek, Pateek",6y4C2XmVKrAIUB1f2PAYnM,LilWaveDaddy,2020-11-04,8,0.895,0.436,1,-12.17,1,0.496,0.0255,0.0,0.0513,0.665,150.119,2.08,4
0G8ssGDf2mz4eJBbFTLnJI,Never Dat!,0HF51MBfi7XczEfZy2ydiU,Kay P,2020-01-10,5,0.722,0.777,0,-5.754,0,0.392,0.00641,0.0,0.0589,0.367,150.262,2.21,4
1qAEaxjYLoyeT6JpgH6zh3,Rerock,6wJvws27HwYtqKXmFrZ45a,Lil Shun the Goat,2019-10-19,38,0.96,0.479,7,-8.453,1,0.29,0.00409,0.0,0.077,0.729,120.009,2.11,4
7kl7cL0bOFxnOMruVLh8ve,Kerwin Frost Scratch That,4uyIwcaJgV9ShErevnVlNp,10k.Caash,2019-05-10,37,0.873,0.53,1,-6.581,1,0.391,0.0932,3.04e-06,0.199,0.487,75.029,2.14,4
0fABHG5a7RnqBlOKOwhWZD,Chucky Cheese,5SyGEPymt1G2uto47tVWvZ,MadeinTYO,2018-10-26,60,0.89,0.542,10,-4.826,0,0.314,0.523,0.0,0.123,0.565,78.458,2.75,4
3FrRge0Vuju2vRiZOHEPGo,Demi,1iJdyDcY98X3GMnUesl7tf,Comethazine,2018-08-24,20,0.81,0.608,1,-3.244,1,0.473,0.00836,0.0,0.275,0.309,156.978,1.64,4
5LORsPRBOyhMVkjLl2366K,Drip Walking,6vCAhgYcKSL1curqoT6eNu,1takejay,2019-12-02,44,0.908,0.641,1,-8.286,1,0.371,0.00321,0.0,0.0903,0.403,105.939,2.57,4
0uYMerBHiIHrCv9FHfzUMe,HBS,3uJx5SnOM59Li7lCxA3b29,Lil Keed,2019-06-14,55,0.918,0.394,0,-10.786,0,0.32,0.216,0.0,0.085,0.441,120.016,2.01,4
0nbXyq5TXYPCO7pr3N8S4I,The Box,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,85,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,3.28,4
4SDgTLDYrJ2UrHbkRkg7MD,Panini - DaBaby Remix,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,2019-09-13,70,0.717,0.598,5,-5.613,0,0.0809,0.22,0.0,0.122,0.496,153.905,2.52,4
527k23H0A4Q0UJN3vGs0Da,After Party,4Gso3d4CscCijv0lmajZWs,Don Toliver,2020-03-13,82,0.629,0.692,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.453,162.948,2.8,4
1lOe9qE0vR9zwWQAOk6CoO,Ransom,4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,2019-08-30,83,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,2.19,4
51Fjme0JiitpyXKuyQiCDo,Lalala,6USMTwO0MNDnKte5a5h0xx,Y2K,2019-06-28,79,0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,0.495,129.972,2.68,4
18A7ha5BitZjmdHTCwXFbU,Cradles,7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,2019-01-04,80,0.581,0.585,1,-1.87,1,0.369,0.27,6.48e-05,0.179,0.63,67.443,3.5,3
5YLHLxoZsodDWjqSgjhBf3,Myself,4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,2018-04-12,72,0.745,0.561,9,-5.513,0,0.072,0.465,1.12e-06,0.0338,0.902,195.918,2.79,4
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,2020-03-26,23,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,2.66,4
59IUUAdjVbmq80Nkc3Q9Dx,Falling (blackbear Remix),7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,2018-12-14,16,0.803,0.485,1,-6.491,1,0.0365,0.121,0.0,0.092,0.422,127.01,2.87,4
3l3qvJzAam3vGyfcFQxRqF,Forgot,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,2019-08-09,6,0.697,0.59,11,-7.289,1,0.0326,0.305,3.3e-06,0.105,0.377,119.999,2.99,4
6mpvGOFJ07NDk86MKUxT67,Never,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,2019-05-31,5,0.695,0.798,7,-5.509,1,0.0463,0.0139,0.0,0.118,0.257,82.485,2.94,4
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,5TbLOwv8BNnik3f03NZJlt,TOKYO’S REVENGE,2019-10-18,75,0.907,0.539,4,-7.782,1,0.36,0.0408,0.0,0.253,0.664,124.918,2.5,4
6k6sXJH6FHLYho10rpRh1Q,pumpkins scream in the dead of night (remix) [feat. Freddie Dredd],0x7qiZJaal6j8qS7yCydFk,Savage Ga$p,2020-10-16,64,0.821,0.574,1,-4.872,1,0.405,0.0536,6.39e-06,0.0799,0.441,170.941,2.48,4
0EKbMWOt2ZwdEcqgRpLHaC,Asshole,2qSWeggSfTTkTaF4t4WFpF,hooligan chase,2017-11-29,62,0.748,0.802,5,-6.271,1,0.113,0.595,0.000678,0.113,0.874,159.984,2.6,4
6uxKBULqEBZ9x5nhfcZnQg,who dat boi,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2017-11-21,55,0.828,0.518,1,-8.809,1,0.316,0.148,5.45e-05,0.666,0.819,86.141,2.19,4
3zLmQwnPe8RJdkK3lr4AJm,moves,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2018-09-14,50,0.917,0.757,8,-10.03,1,0.241,0.197,0.00458,0.258,0.813,97.977,2.69,4
2WPBIdQkgi8hqExMWU4TuK,tony thot,41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2018-07-12,48,0.923,0.632,2,-5.129,0,0.288,0.469,0.0,0.0893,0.861,93.021,2.28,4
4zDMybUdMSewKNxmGffD7v,Rotisserie,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2017-10-11,60,0.859,0.67,1,-6.762,1,0.271,0.203,3.46e-05,0.217,0.446,96.056,2.05,3
7LptQZjp5wgdYDQZPjOV9O,1 Thot 2 Thot Red Thot Blue Thot,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2018-05-04,68,0.79,0.768,6,-5.638,1,0.284,0.148,0.000947,0.126,0.691,80.029,2.19,4
5GxnROd93Y7NGt2ci0TwBw,Mr. Clean,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2018-05-04,73,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,3.52,4
2aFnzCIWdkaG0qmx2V8q87,PORN,5ky6oAiAadTwmjLWdYfyWQ,Lil Barnacle,2018-11-09,49,0.835,0.263,0,-10.46,0,0.0755,0.612,0.000134,0.0826,0.289,119.962,1.47,4
5FvE0sKE4XkPSShTXdNwU1,I BEAT MY DICK,5ky6oAiAadTwmjLWdYfyWQ,Lil Barnacle,2018-11-09,36,0.844,0.526,6,-10.032,0,0.298,0.1,0.12,0.181,0.266,132.957,1.48,4
43e9KS3pyiKEbOQtBiMQMf,HENTAI,5ky6oAiAadTwmjLWdYfyWQ,Lil Barnacle,2018-11-09,31,0.843,0.378,1,-11.62,1,0.102,0.513,0.331,0.113,0.127,145.002,1.42,4
3S8GrJ2eMXGf0LpS6uKBjX,CRACK IS WACK,5ky6oAiAadTwmjLWdYfyWQ,Lil Barnacle,2019-04-20,24,0.782,0.462,0,-12.523,0,0.056,0.386,0.692,0.246,0.0766,114.03,1.84,4
0Cd65pURkQFm8bpPJRmhKv,FUCK TOM BRADY,5ky6oAiAadTwmjLWdYfyWQ,Lil Barnacle,2019-04-20,20,0.643,0.33,1,-17.628,1,0.414,0.329,3.99e-05,0.626,0.42,79.234,1.87,4
39M5SfcLjj0CyFDtfRgob8,No Lotion,6cGlxKsFgSlqcvsj4xoMBG,Lilcockpump,2019-04-04,26,0.889,0.372,1,-13.55,1,0.335,0.00723,0.000336,0.076,0.354,137.025,1.67,4
5TgNxzUpAKopjRiEpw2QzB,Lyrical Masterminds,4gJ4W3vOTBO6VqOM0MtN2H,Yung Nugget,2019-04-05,0,0.929,0.478,1,-11.439,0,0.35,0.00686,0.0,0.19,0.644,134.077,2.06,4
65SjSr1OmFRevBdHiGPG4D,Respectful Young Man,4gJ4W3vOTBO6VqOM0MtN2H,Yung Nugget,2019-04-26,0,0.879,0.682,2,-8.721,1,0.451,0.257,0.0,0.0895,0.579,97.98,2.2,4
2NZhBjvQwI3tPHZTXaejNv,Let's Get This Bread,4gJ4W3vOTBO6VqOM0MtN2H,Yung Nugget,2018-12-07,0,0.778,0.418,0,-12.924,1,0.615,0.101,0.0,0.128,0.417,174.028,1.9,4
6h17eAIsOGb4Z7ab1ZQJ38,Clowns,4gJ4W3vOTBO6VqOM0MtN2H,Yung Nugget,2019-08-23,0,0.867,0.599,0,-9.268,1,0.373,0.191,0.0,0.0874,0.333,129.853,1.66,4
2ZmN77T5bf4J20D9OnoGvR,Welcome Friends,4gJ4W3vOTBO6VqOM0MtN2H,Yung Nugget,2018-08-17,0,0.847,0.341,2,-14.573,1,0.382,0.103,0.0,0.117,0.223,130.059,2.27,4
0joKYlzivCtPzayjtNq8xH,Pornite,24QpuBfygcunzCsScCBbUo,Lil Aids,2018-07-24,15,0.726,0.568,0,-7.928,1,0.349,0.131,0.0,0.329,0.255,152.196,1.05,4
44YxMjYGUzIfhdArjQ9B4I,I Got Aids,24QpuBfygcunzCsScCBbUo,Lil Aids,2018-02-06,14,0.603,0.702,1,-5.368,0,0.0412,0.00199,0.00385,0.11,0.212,140.094,2.42,4
7qRBXrTLfhdyG7bi6DuURv,Magic,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2019-05-31,65,0.791,0.718,10,-6.343,0,0.0643,0.0541,0.0,0.334,0.422,108.049,2.96,4
2DulH2O6UpIL4VDlFhJknT,Forget Me Thots,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2017-04-20,57,0.887,0.737,6,-6.489,0,0.16,0.243,4.11e-05,0.109,0.685,104.924,3.07,4
18gNzobZV5YD8BhL8o3BTi,Cheryl,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,2017-06-21,61,0.801,0.698,0,-8.998,0,0.33,0.0477,1.46e-06,0.184,0.502,76.5,2.82,4
48ekYKpqr6tq2Btal2vFhk,Viagra,2BUUAEl4BwFRA9NBDgMWSf,ITSOKTOCRY,2019-04-05,45,0.73,0.463,7,-9.461,1,0.124,0.00146,5.35e-06,0.108,0.143,156.895,2.65,4
1u8kqieXwWHMnetFOk8rjg,Hoes Mad,0WOxhx4hikIsyF3CRPLC8W,Famous Dex,2016-01-05,55,0.706,0.758,7,-7.543,1,0.126,0.0317,0.0,0.489,0.523,134.867,3.17,4
5QVVZCiiLA4U6ZPA1OXU5f,Square Up,1UH80jhsYsFztK0anu2FNS,Zack Fox,2018-10-02,50,0.912,0.473,10,-6.629,1,0.588,0.174,0.0,0.154,0.616,130.162,2.22,4
4IzBudTUJlMTiGwppTvxFg,Yungsadyori,0nxksNcuF79AzWMSqBYejk,Yori,2018-01-30,44,0.528,0.519,8,-7.771,1,0.458,0.0104,0.000115,0.12,0.0818,186.786,1.28,4
1ZWEehHLyzfkYn0jVslHCy,Guap (LaLaLa),2OaHYHb2XcFPvqL3VsyPzU,Rico Nasty,2018-12-10,49,0.918,0.634,10,-5.176,1,0.364,0.171,0.0,0.0819,0.932,135.082,2.18,4
6RV6C4BdCEYCgoYjrBUA3w,Wake Up,47yRnoOUz46ZKr9W3mKn5Z,Lil Toe,2021-03-05,3,0.682,0.572,11,-7.966,1,0.262,0.000849,0.0471,0.29,0.638,153.247,2.86,4
1ljWxjQjusWS5Spa2qgQMh,No Beef,6cqQKGx7iH5cyWDM73Mn2L,DevTakeFlight,2019-03-08,34,0.827,0.526,1,-9.385,1,0.15,0.00172,0.0,0.0859,0.571,100.075,2.17,4
6pUAZGjFagYvEniNuuywOg,GEORGE LOPEZ,6zVzveD0f6qVNAihN6S89e,KIL,2019-09-10,36,0.863,0.514,0,-8.636,1,0.127,0.0786,0.0,0.0446,0.748,140.141,1.54,4
24exGL5Q6FFhz88ZYLNLbD,TRA la LA!,4WChwgMrLJSFKqAbfYA4Es,Bandingo YGNE,2019-04-06,35,0.816,0.54,1,-9.212,1,0.312,0.43,0.0,0.145,0.271,157.959,2.44,4
71Gbg8BcJT79ZajVLwC3ih,Tequila,4WChwgMrLJSFKqAbfYA4Es,Bandingo YGNE,2018-06-21,44,0.71,0.577,1,-10.684,1,0.398,0.671,0.0,0.319,0.57,170.142,2.45,4
16v8TxXevYzRzx8aBTOKE2,Onnat Fuck Shit,4WChwgMrLJSFKqAbfYA4Es,Bandingo YGNE,2018-12-24,39,0.781,0.753,6,-8.872,0,0.263,0.0142,0.0,0.314,0.812,149.971,2.34,4
1O3tPgHStuYsK0mr2LbOv6,SpookyTurd,4pGubxTUjOeVCGEDGmYUyM,MrHeadA$$Trendy,2018-08-05,17,0.857,0.531,1,-8.449,1,0.254,0.355,2.16e-05,0.689,0.432,125.104,2.73,4
6HKZ5deD8T88K9801OEPI6,Vitamin D,4VQjfdCN5W8jvwy4AvEnin,Sad Frosty,2019-11-15,48,0.807,0.606,2,-5.248,0,0.102,0.0483,0.0,0.298,0.0647,143.976,1.56,4
1LFbn6AM4uvICDnyyQeyQZ,"A.D.H.D., Pt. 2",4VQjfdCN5W8jvwy4AvEnin,Sad Frosty,2018-12-12,36,0.729,0.707,1,-4.392,1,0.349,0.0926,0.0,0.107,0.659,119.437,1.53,4
5rBemJFp5o6JLAwGXj6yha,MAD!,4o3KrdNrP5TODhuOesqHfR,Dbangz,2018-11-03,29,0.625,0.909,4,-3.968,1,0.0693,0.015,7.89e-05,0.0838,0.0695,140.065,2.17,4
3YRh85rGAzeuepopoM9Ddl,Freeze,4o3KrdNrP5TODhuOesqHfR,Dbangz,2018-09-21,30,0.86,0.729,10,-5.18,0,0.229,0.00266,0.0,0.126,0.259,97.026,2.66,4
3UYXlnc2LIVPb0Td7tOU7x,Scars,4o3KrdNrP5TODhuOesqHfR,Dbangz,2018-08-02,32,0.867,0.554,11,-7.17,1,0.258,0.173,8.21e-06,0.0658,0.719,99.976,2.42,4
6JnMOIZw4vOcjKXktojhHo,Last Claim,4o3KrdNrP5TODhuOesqHfR,Dbangz,2018-05-11,53,0.642,0.921,1,-2.61,1,0.436,0.451,0.0,0.124,0.45,130.163,3.23,4
2ZJCiXNgleaoOP6zSWkzqy,Kimono,1mmlWsyPJvvxMdabcGJjRn,Lil Boom,2018-02-23,44,0.76,0.471,4,-9.195,0,0.345,0.28,3.17e-06,0.343,0.486,82.007,3.57,4
5vCsasaRjoQTX9lmaMa5B1,1-800-Fuck Me,4o3KrdNrP5TODhuOesqHfR,Dbangz,2018-04-20,35,0.777,0.417,10,-12.362,0,0.235,0.0189,0.0,0.158,0.187,150.066,3.42,4
15n9bjoE3KeaN2y1b4KIfD,Wet Willy,11QVg2siqMAJNJPRNIhZzu,DBangz,2017-12-12,37,0.806,0.565,1,-6.753,1,0.314,0.222,0.0,0.104,0.478,75.03,3.09,4
1xFfbxmfenEpn4WawGWXiA,Walk Man,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2019-06-07,64,0.928,0.696,4,-4.972,0,0.0866,0.331,0.000119,0.121,0.396,94.994,2.77,4
6URlKrAIlJJwHnHxxXWywt,short kings anthem,2cFrymmkijnjDg9SS92EPM,blackbear,2019-06-21,62,0.9,0.691,8,-3.888,0,0.107,0.0974,0.0,0.141,0.854,98.011,2.65,4
0aZgW8Nzg38hN00pEFyIEj,Broke Bitch,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2020-01-24,64,0.798,0.557,8,-7.4,1,0.175,0.0186,0.000947,0.124,0.526,174.006,2.44,4
6isEar1n136uMh170XZOjx,Stay Safe,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2018-12-20,46,0.682,0.727,1,-4.24,1,0.21,0.0546,5.66e-05,0.237,0.311,99.849,1.61,4
32nxBbsr1DVjl8Wk8XxWqF,Super Xan,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2017-09-01,43,0.473,0.728,11,-4.096,1,0.196,0.0971,0.0,0.0943,0.133,128.2,2.47,4
041bvJDVWz8KF4s9rZ8Ljt,Stinky Money,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2017-12-15,40,0.72,0.869,9,-2.105,1,0.0779,0.0279,0.0,0.344,0.264,120.033,3.47,4
5w2qILWgWgsIRywOU7LI0n,G-Shit,072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2018-12-20,39,0.741,0.726,10,-4.824,0,0.353,0.0242,0.00255,0.324,0.638,160.042,2.35,4
4HwahomGRYNRciJ0VjBMQ1,BYOB (Be Your Own Boss),072QZuLtCqlAesYnOGY7lN,Tiny Meat Gang,2018-12-20,34,0.693,0.651,2,-9.023,1,0.203,0.0851,0.452,0.117,0.156,159.994,2.05,4
6FvVF4nhQ8SuNrUB9K4poc,Cuddle Bug,51etCwhy3kaQLY5Tj06PW5,Cody Ko,2019-03-20,32,0.696,0.759,7,-6.329,0,0.0575,0.673,0.0,0.579,0.458,139.914,2.19,4
26QQJ07jfQtL7iDFIp4Qg1,Sadboi Watermelon Party,51etCwhy3kaQLY5Tj06PW5,Cody Ko,2019-08-08,24,0.83,0.442,8,-9.657,0,0.197,0.229,0.0193,0.0904,0.14,74.976,1.39,4
25hvlxZphZJ9SozIscYJpe,Fuck Halloween,51etCwhy3kaQLY5Tj06PW5,Cody Ko,2019-10-14,26,0.861,0.562,11,-10.373,0,0.365,0.353,5.22e-06,0.187,0.677,140.067,1.69,4
5yIXuoyCS6vDTqXa2CGaSh,Spooky Ho,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2019-10-14,42,0.772,0.692,1,-7.359,1,0.104,0.358,0.0,0.149,0.415,82.999,2.22,4
3BBRmewwDDsga7ugydLHbf,Spooky Boy,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2017-10-03,41,0.907,0.579,7,-10.544,1,0.223,0.0459,0.0,0.177,0.373,126.987,2.77,4
4N5ErhyPLQ3JcqmZnpqjCw,Johnny Johnny,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2018-10-26,44,0.716,0.498,7,-8.214,1,0.108,0.275,0.0,0.316,0.438,78.585,2.04,4
16RlWkYKbSi4aGOdTUGzd5,Help Let Me Go,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2019-08-16,52,0.882,0.616,0,-6.557,1,0.0951,0.399,0.0,0.0898,0.968,119.903,2.27,4
3x8zvWHasRtnk7kt47t3GI,Yummy,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2020-01-16,45,0.741,0.664,6,-7.481,0,0.146,0.106,0.0,0.192,0.84,144.048,2.12,4
42HDfLkc3QqIGZZ35NQcFB,La Croix,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2020-04-17,39,0.698,0.845,9,-4.692,1,0.0778,0.0934,0.0,0.381,0.488,151.969,2.16,4
70XyndlXAXGsWWZG9pOdQB,Circus,1m3UM0JtzmF7DZgxW71TyT,Fox Szn,2020-09-02,44,0.931,0.748,2,-4.305,1,0.0584,0.273,0.0,0.0962,0.897,107.984,2.33,4
0aDrg1ko6RBqAPjIYAIzu7,Spooky Man,6pDkmNhHCLh7YEb3sXceOs,Danny Gonzalez,2020-10-09,43,0.813,0.724,9,-7.974,1,0.124,0.283,0.0,0.204,0.676,130.0,2.73,4
6B0nsxZplTMbeii7EzmrFZ,"I. Allegro con brio from Symphony No. 5 in C minor, Op. 67 - Instrumental",2wOqMjp9TyABvtHdOSOTUS,Ludwig van Beethoven,1994-12-06,20,0.385,0.189,0,-18.495,0,0.0399,0.949,0.814,0.122,0.139,99.122,5.8,4
2wK5badDdF5vOtv1ujYXhu,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask the Slump God),1m7LSAMIB1BErIHYSOn32W,DJ Scheme,2020-12-04,65,0.949,0.444,5,-7.301,1,0.212,0.0267,0.0,0.106,0.607,124.936,2.28,4
4Z7XtjSL1fyFnd6bTYhEIQ,"Go Krazy, Go Stupid Freestyle",6icQOAFXDZKsumw3YXyusw,Lil Yachty,2019-06-28,55,0.968,0.658,10,-5.127,0,0.224,0.173,0.0,0.0864,0.784,126.974,1.59,4
5langTqTTpqxj9jvj6JZGf,Double (feat. NLE Choppa),21dooacK2WGBB5amYvKyfM,Smokepurpp,2019-05-10,26,0.856,0.527,1,-7.345,1,0.528,0.0614,0.0,0.131,0.826,164.085,2.59,4
0dJwDRbL5NFjbtGFP2zoi8,Hello (feat. Lil Pump) - Bonus Track,3Fdm9TFJQCLmC3AWMuGExi,Ugly God,2019-08-09,40,0.926,0.519,1,-3.723,1,0.177,0.069,0.0,0.122,0.361,142.096,2.76,4
4ErVyWImADMTdwu7MxPreK,Lost In The Sauce - Bonus Track,3Fdm9TFJQCLmC3AWMuGExi,Ugly God,2019-08-09,35,0.772,0.553,0,-8.312,1,0.323,0.339,0.0,0.254,0.838,163.116,1.96,4
